"Format","PiBoSo CSV File"
"Venue","Victoria Circuit"
"Vehicle","Kawasaki Ninja 1000"
"User","D4rw1n"
"Data Source","GP Bikes"
"Comment",""
"Date","04/17/19"
"Time","12:33:53"
"Sample Rate","10"
"Duration","210.499"
"Segment","Session"
"Beacon Markers","14.918, 201.670"

"Time","Distance","Engine","CylHeadTemp","WaterTemp","Gear","Speed","LatAcc","LonAcc","Steer","Throttle","FrontBrake","RearBrake","Clutch","YawVel","PosX","PosY"
"s","m","rpm","C","C","","km/h","G","G","deg","%","%","%","%","deg/s","m","m"

"175.500","3630.371","-1057","86.939377","86.935211","1","35.772659","-0.128318","0.199775","25.000074","0.000000","0.000000","0.000000","0.000000","9.959978","-753.500244","-31.534550"
"175.600","3631.344","-954","86.938698","86.935898","1","33.984150","-0.164520","-0.084675","24.999767","0.000000","0.000000","0.000000","0.000000","3.125510","-753.465881","-32.501945"
"175.700","3632.268","-876","86.938232","86.936356","1","31.547856","0.129748","-0.136123","22.511110","0.000000","0.000000","0.000000","0.000000","-3.817961","-753.465637","-33.417809"
"175.800","3633.127","-823","86.937927","86.936661","1","29.511794","-0.338611","0.089190","20.086229","0.000000","0.000000","0.000000","0.000000","15.024922","-753.476379","-34.267712"
"175.900","3633.913","-770","86.937721","86.936874","1","27.104197","0.339914","0.038952","20.382978","0.000000","0.000000","0.000000","0.000000","-5.698063","-753.500488","-35.043900"
"176.000","3634.647","-745","86.937584","86.937012","1","25.144534","-0.283420","0.167213","21.357410","0.000000","0.000000","0.000000","0.000000","-10.736108","-753.543030","-35.768700"
"176.100","3635.332","-717","86.937485","86.937103","1","23.799823","-0.137759","0.118076","23.818239","0.000000","0.000000","0.000000","0.000000","-13.504816","-753.628784","-36.442039"
"176.200","3635.964","-749","86.937424","86.937164","1","21.685420","0.244276","0.396685","25.001167","0.000000","0.000000","0.000000","0.000000","-7.833556","-753.701172","-37.064453"
"176.300","3636.533","-813","86.937386","86.937210","1","19.124555","-0.001133","0.304810","25.004835","0.000000","0.000000","0.000000","0.000000","-0.801796","-753.728455","-37.626465"
"176.400","3637.047","-826","86.937355","86.937241","1","17.408893","-0.138182","0.360007","25.012903","0.000000","0.000000","0.000000","0.000000","-2.063079","-753.739929","-38.134315"
"176.500","3637.512","-810","86.937332","86.937256","1","15.750724","-0.106896","0.357461","25.019188","0.000000","0.000000","0.000000","0.000000","-1.759996","-753.748779","-38.594429"
"176.600","3637.931","-795","86.937325","86.937271","1","14.147690","-0.046748","0.277046","25.011957","0.000000","0.000000","0.000000","0.000000","-1.011466","-753.753357","-39.008453"
"176.700","3638.304","-768","86.937317","86.937279","1","12.510738","-0.047055","0.277121","25.011129","0.000000","0.000000","0.000000","0.000000","-0.595248","-753.756470","-39.377419"
"176.800","3638.633","-728","86.937309","86.937286","1","10.944339","-0.075650","0.231263","25.015190","0.000000","0.000000","0.000000","0.000000","-0.693075","-753.758667","-39.702450"
"176.900","3638.918","-675","86.937302","86.937286","1","9.398641","-0.065816","0.275538","25.009531","0.000000","0.000000","0.000000","0.000000","-0.145172","-753.760620","-39.984509"
"177.001","3639.165","-609","86.937302","86.937294","1","7.873437","-0.068693","0.272347","25.011690","0.000000","0.000000","0.000000","0.000000","-0.556537","-753.761719","-40.228569"
"177.101","3639.364","-531","86.937302","86.937294","1","6.395566","-0.251533","0.546232","25.001007","0.000000","0.000000","0.000000","0.000000","-7.939726","-753.763550","-40.425995"
"177.201","3639.508","-445","86.937302","86.937294","1","3.897461","-0.068577","0.380422","25.026011","0.000000","0.000000","0.000000","0.000000","0.057658","-753.774780","-40.568024"
"177.301","3639.585","-296","86.937294","86.937294","1","2.202503","-0.034025","0.178266","25.001720","0.000000","0.000000","0.000000","0.000000","4.936197","-753.764771","-40.644604"
"177.401","3588.475","2025","86.964317","86.939171","0","2.459987","-0.003447","0.011791","0.497415","0.000000","0.000000","0.000000","100.000000","0.013783","-753.886169","11.274898"
"177.501","3588.492","2025","86.996452","86.946671","0","1.743559","0.036701","0.016284","0.585259","0.000000","0.000000","0.000000","100.000000","0.522664","-753.891052","11.257377"
"177.601","3588.495","2025","87.024574","86.958389","0","0.297261","0.032157","0.000287","0.514043","0.000000","0.000000","0.000000","100.000000","-0.098593","-753.891907","11.254194"
"177.701","3588.491","2025","87.050003","86.972786","0","0.722959","0.000538","0.004426","0.380940","0.000000","0.000000","0.000000","100.000000","-0.020554","-753.890869","11.258721"
"177.801","3588.488","2135","87.075714","86.988953","0","0.144815","-0.006407","0.000176","0.382921","42.745098","0.000000","0.000000","100.000000","-0.166469","-753.890137","11.261294"
"177.901","3588.489","6258","87.288589","87.018272","0","0.115394","0.010867","0.013480","0.484249","100.000000","0.000000","0.000000","0.000000","-0.034111","-753.890320","11.260443"
"178.001","3588.491","13465","88.094810","87.134422","0","0.147845","0.008242","-0.007049","0.438462","100.000000","0.000000","0.000000","29.333336","0.021088","-753.890930","11.258387"
"178.101","3588.490","14022","88.348839","87.337631","0","0.044388","0.021339","0.003967","0.354863","96.470589","0.000000","0.000000","95.999947","-0.295763","-753.890686","11.259540"
"178.201","3588.490","14078","88.542328","87.537880","1","0.054043","0.013323","0.012246","-0.408046","88.235298","0.000000","0.000000","77.714287","-0.210062","-753.891724","11.259960"
"178.301","3588.500","13900","88.823364","87.741554","1","1.013902","0.002293","0.425503","-0.477292","74.509804","0.000000","0.000000","49.142857","-1.703326","-753.895874","11.249285"
"178.401","3588.561","13565","89.384392","87.980743","1","3.837657","0.006871","1.016114","-0.192517","70.196083","0.000000","0.000000","20.571369","-2.453529","-753.914673","11.188494"
"178.501","3588.695","10283","89.881073","88.266937","1","6.191332","-0.310133","0.717756","0.191065","70.196083","0.000000","0.000000","0.000000","11.719645","-753.953552","11.051939"
"178.601","3588.863","11943","90.298592","88.571442","1","7.083051","-0.065386","0.383259","0.917049","70.196083","0.000000","0.000000","0.000000","-11.100497","-754.002441","10.882216"
"178.701","3589.079","13332","90.781189","88.897469","1","9.196534","-0.047176","0.523829","3.213277","70.196083","0.000000","0.000000","0.000000","-30.098993","-754.067749","10.664044"
"178.801","3589.344","13883","91.178360","89.241096","1","10.938530","-0.054749","0.450855","5.015455","70.196083","0.000000","0.000000","0.000000","-58.785095","-754.148865","10.395323"
"178.900","3589.647","10022","90.856239","89.513565","1","12.205825","-0.092390","0.370514","5.447133","70.196083","0.000000","0.000000","0.000000","-79.141624","-754.232666","10.087615"
"179.000","3589.989","6362","90.631195","89.683823","1","13.790424","-0.064434","0.404232","1.952125","70.196083","0.000000","0.000000","0.000000","-92.734978","-754.309692","9.734605"
"179.100","3590.366","3209","90.470604","89.785561","1","14.937803","-0.052824","0.365129","-5.351828","70.196083","0.000000","0.000000","0.000000","-83.237068","-754.370178","9.338626"
"179.200","3590.751","2799","90.422844","89.846344","1","14.727248","-0.364279","0.361374","-16.166969","70.196083","0.000000","0.000000","100.000000","16.874464","-754.379883","8.922741"
"179.300","3591.127","2839","90.428467","89.889519","1","16.427599","0.361356","0.527632","-25.000223","69.411766","0.000000","0.000000","65.715614","123.555908","-754.311584","8.505796"
"179.400","3591.599","2841","90.440765","89.917267","1","19.331622","0.459442","0.667302","-22.687019","68.627457","0.000000","0.000000","68.895042","106.808205","-754.309143","8.008246"
"179.500","3592.156","2835","90.469849","89.933968","1","21.664416","-0.008718","0.911344","-13.212583","68.627457","0.000000","0.000000","60.629261","53.976330","-754.398804","7.444607"
"179.600","3592.765","2839","90.502251","89.943771","1","23.157933","-0.183529","0.642738","-4.412074","68.627457","0.000000","0.000000","74.017853","13.024287","-754.521790","6.834682"
"179.700","3593.424","2839","90.530083","89.948242","1","25.410809","-0.265677","0.899838","0.541398","68.627457","0.000000","0.000000","79.990608","-5.556161","-754.632202","6.169898"
"179.800","3594.145","2842","90.553352","89.946983","1","27.817810","-0.130944","0.865001","1.742341","68.627457","0.000000","0.000000","75.028603","-10.247469","-754.731323","5.437076"
"179.900","3594.933","2909","90.583138","89.940765","1","30.363276","-0.018480","0.701869","0.950379","75.294121","0.000000","0.000000","0.000000","-7.933587","-754.825378","4.634003"
"180.000","3595.790","3248","90.631935","89.932037","1","33.124305","-0.010686","0.880336","0.096940","85.490196","0.000000","0.000000","0.000000","-3.830343","-754.921326","3.758965"
"180.100","3596.729","3612","90.708908","89.924438","1","36.272900","-0.040663","0.926247","-0.406012","96.078430","0.000000","0.000000","0.000000","-1.673327","-755.024719","2.800508"
"180.200","3597.759","4117","90.814110","89.921356","1","39.654794","0.038607","0.957017","-0.482486","99.607841","0.000000","0.000000","0.000000","-1.822193","-755.136658","1.750988"
"180.300","3598.875","5028","90.945686","89.927460","1","42.404720","-0.022655","0.675179","-0.563467","99.607841","0.000000","0.000000","0.000000","0.694270","-755.255127","0.614048"
"180.400","3600.058","5288","91.018951","89.940384","1","44.788565","0.031656","0.692738","-0.401026","99.607841","0.000000","0.000000","0.000000","0.123307","-755.378601","-0.589394"
"180.500","3601.310","5582","91.106148","89.955780","1","47.293842","0.004530","0.678786","-0.404081","99.607841","0.000000","0.000000","0.000000","1.403935","-755.509155","-1.862509"
"180.600","3602.629","5849","91.195694","89.974457","1","49.628897","0.073565","0.662655","-0.397845","98.823532","0.000000","0.000000","0.000000","0.853927","-755.647522","-3.202202"
"180.701","3604.041","6108","91.286102","89.996567","1","51.992949","-0.016128","0.649441","-0.323497","98.039215","0.000000","0.000000","0.000000","1.394258","-755.797485","-4.634007"
"180.801","3605.491","6368","91.380836","90.021172","1","54.272729","0.000656","0.651187","-0.283475","99.607841","0.000000","0.000000","0.000000","0.344530","-755.953430","-6.101969"
"180.901","3607.005","6635","91.477112","90.049217","1","56.585409","0.015860","0.667894","-0.224980","99.607841","0.000000","0.000000","0.000000","-0.705935","-756.118164","-7.632986"
"181.001","3608.585","6903","91.578568","90.080406","1","58.975193","0.085130","0.671423","-0.758917","99.607841","0.000000","0.000000","0.000000","2.593934","-756.292725","-9.228869"
"181.101","3610.231","7163","91.687515","90.115387","1","61.285357","0.145484","0.645562","-1.545324","99.607841","0.000000","0.000000","0.000000","9.688185","-756.486511","-10.887980"
"181.201","3611.941","7413","91.800072","90.154366","1","63.510871","-0.014669","0.644767","-0.397993","99.607841","0.000000","0.000000","0.000000","-0.660630","-756.706665","-12.607497"
"181.301","3613.715","7678","91.913734","90.197083","1","65.887550","-0.187172","0.664335","-0.180448","99.607841","0.000000","0.000000","0.000000","-14.725562","-756.934875","-14.390289"
"181.401","3615.553","7941","92.031113","90.243713","1","68.255647","-0.241187","0.643380","-1.307752","99.607841","0.000000","0.000000","0.000000","-19.009789","-757.151611","-16.240639"
"181.501","3617.455","8199","92.151894","90.293785","1","70.465292","-0.181835","0.651127","-2.555820","98.823532","0.000000","0.000000","0.000000","-10.261904","-757.344421","-18.158159"
"181.601","3619.417","8445","92.274055","90.347336","1","72.685677","-0.137821","0.661167","-2.864258","98.823532","0.000000","0.000000","0.000000","-0.880164","-757.514771","-20.138834"
"181.701","3621.441","8703","92.405502","90.404800","1","74.956112","-0.132321","0.648935","-2.364165","98.039215","0.000000","0.000000","0.000000","-0.610608","-757.670227","-22.182663"
"181.801","3623.530","8971","92.544189","90.466164","1","77.259203","-0.273937","0.656418","-1.464244","98.039215","0.000000","0.000000","0.000000","-8.900277","-757.812378","-24.292332"
"181.901","3625.684","9226","92.677643","90.531197","1","79.718129","-0.266436","0.692672","-1.681722","98.039215","0.000000","0.000000","0.000000","-16.979855","-757.928894","-26.469213"
"182.001","3627.901","9480","92.818832","90.600227","1","81.901517","-0.110601","0.648102","-2.886376","98.039215","0.000000","0.000000","0.000000","-4.206200","-758.012085","-28.711397"
"182.101","3630.181","9742","92.974548","90.673088","1","84.186378","-0.055648","0.676202","-2.586785","99.215683","0.000000","0.000000","0.000000","10.735324","-758.074646","-31.016993"
"182.201","3632.527","10000","93.132042","90.750931","1","86.497250","-0.054197","0.667766","-1.160336","99.215683","0.000000","0.000000","0.000000","9.289591","-758.135071","-33.386784"
"182.301","3634.938","10270","93.277489","90.831993","1","88.885650","-0.125950","0.680830","-0.238450","100.000000","0.000000","0.000000","0.000000","-2.740284","-758.202332","-35.820625"
"182.401","3637.418","10544","93.436569","90.915329","1","91.386488","-0.068404","0.699426","-0.606260","100.000000","0.000000","0.000000","0.000000","-10.231464","-758.269775","-38.323196"
"182.500","3639.965","10798","93.597572","91.002640","1","93.611742","-0.039755","0.629192","-1.523867","100.000000","0.000000","0.000000","0.000000","-3.775262","-758.328186","-40.891563"
"182.600","3642.575","11070","93.764458","91.092766","1","96.138295","0.024216","0.750860","-1.483382","100.000000","0.000000","0.000000","0.000000","4.777171","-758.378174","-43.524994"
"182.700","3645.255","11340","93.955299","91.189140","1","98.512612","-0.026994","0.713030","-0.829868","100.000000","0.000000","0.000000","0.000000","3.652182","-758.426880","-46.227993"
"182.800","3647.996","11612","94.117096","91.289780","1","100.879665","-0.037172","0.684348","-0.470051","100.000000","0.000000","0.000000","0.000000","-1.601586","-758.477844","-48.994617"
"182.900","3650.805","11873","94.298691","91.392029","1","103.424352","-0.014150","0.734459","-0.685667","100.000000","0.000000","0.000000","0.000000","-4.284121","-758.529358","-51.830814"
"183.000","3653.699","12164","94.479019","91.498390","1","105.716073","-0.036340","0.692531","-1.105806","100.000000","0.000000","0.000000","0.000000","-1.048802","-758.577698","-54.732388"
"183.100","3656.669","12423","94.680855","91.607994","1","108.277954","0.028215","0.699716","-1.280911","100.000000","0.000000","0.000000","0.000000","3.618155","-758.622803","-57.704529"
"183.200","3659.703","12681","94.858246","91.722458","1","110.423241","-0.006417","0.575592","-0.948799","100.000000","0.000000","0.000000","0.000000","4.031547","-758.673462","-60.740658"
"183.300","3662.805","12959","95.039970","91.835785","1","113.126653","-0.083866","0.733521","-0.506505","100.000000","0.000000","0.000000","0.000000","-4.473771","-758.729858","-63.844086"
"183.400","3665.975","13215","95.229965","91.953232","1","115.414934","-0.090154","0.626315","-0.981647","100.000000","0.000000","0.000000","0.000000","-12.611924","-758.780762","-67.016388"
